review_id	sentiment	label_id	input_ids	review_body	date
225	1	2	[0, 13963, 787, 12105, 11510, 15026, 2896, 6, 14434, 1629, 3913, 448, 6, 3566, 171, 2131, 2903, 2523, 25, 9, 231, 73, 541, 35, 50118, 50118, 47606, 92, 2452, 35, 50118, 1629, 1301, 448, 50118, 1629, 2547, 1000, 50118, 1629, 14543, 495, 50118, 1629, 27140, 10207, 50118, 1629, 448, 10842, 50118, 1629, 10612, 33919, 50118, 4, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user IBM Retirement Fund, ~$800M, acquired many hot tech names as of 6/30:

Added new positions:
$ZM
$AYX
$TTD
$DDOG
$MDB
$AVLR
.…"	2022-09-24T02:50:14Z
2856	0	1	[0, 13963, 787, 12105, 1018, 14236, 162, 9, 5, 22, 20668, 9, 5, 2130, 113, 619, 52, 56, 71, 9784, 312, 4352, 6852, 11, 2266, 4, 1437, 1437, 50118, 50118, 1121, 5, 80, 377, 71, 9784, 3906, 6, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Market reminds me of the ""eye of the storm"" feel we had after Bear Stearns in 2008.  

In the two months after Bear rescue,…"	2022-09-24T02:50:14Z
3545	0	1	[0, 7608, 64, 17, 27, 90, 5, 3518, 867, 9, 5, 232, 36, 9026, 25082, 6, 17696, 6, 3770, 33647, 97, 4066, 13134, 43, 192, 14, 10568, 5, 6793, 16, 5, 275, 915, 4, 4337, 353, 52, 2067, 111, 5, 2400, 40, 129, 28, 3007, 4, 849, 12406, 154, 849, 41108, 849, 28310, 219, 849, 7215, 261, 1469, 19473, 849, 12406, 1757, 849, 16822, 14773, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Why can’t the supposed investors of the world (billionaires, CEOs, politicians?, other rich folk) see that controlling the virus is the best investment. Every month we wait - the pain will only be worse. #investing #stocks #economy #coronavirus #investment #StockMarket	2022-09-24T02:50:14Z
135	1	2	[0, 13963, 787, 12105, 11102, 2575, 4843, 19378, 1936, 18366, 534, 12814, 154, 50118, 25439, 901, 359, 19377, 131, 2054, 849, 12406, 154, 849, 41108, 849, 11880, 849, 2926, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Making Salient Points About ESG Investing
Read More &gt; http #investing #stocks #business #news"	2022-09-24T02:50:14Z
764	0	1	[0, 1629, 250, 591, 574, 112, 12, 4509, 1217, 31, 204, 73, 4124, 2935, 2633, 7, 453, 23, 2054, 1437, 2999, 1644, 2121, 25, 10, 3269, 3184, 359, 3914, 131, 13168, 723, 1437, 849, 717, 10054, 5229, 20654, 849, 12667, 8423, 849, 20770, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$AAPL 1-hour view from 4/06 update presented to members at http  pullback completed as a flat structure &amp; resumed higher  #Elliottwave #Trading #Apple http	2022-09-24T02:50:14Z
50	1	2	[0, 26355, 706, 36, 17312, 2784, 38096, 43, 50118, 50118, 1629, 4182, 1178, 389, 1922, 4, 2545, 17086, 7, 389, 1749, 6, 389, 3118, 6, 389, 3083, 2054, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Week 24 (Mon PM Recap)

$spx 3023.75 breakout to 3040, 3055, 3070 http http"	2022-09-24T02:50:14Z
390	0	1	[0, 13963, 787, 12105, 68, 4186, 1000, 971, 4531, 8, 4435, 28015, 28015, 28015, 28015, 28015, 28015, 28015, 28015, 28015, 338, 3842, 1941, 255, 11839, 32376, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user $SPX 2885 and grrrrrrrrrrrrrrrrrrrr TO THE TICK!!!!	2022-09-24T02:50:14Z
735	-1	0	[0, 13963, 787, 12105, 28928, 27614, 108, 104, 525, 23806, 2076, 11126, 534, 26817, 13060, 1691, 14079, 255, 23284, 1691, 14662, 3243, 8981, 22889, 34178, 1723, 32114, 39236, 21751, 6015, 34122, 23098, 6015, 570, 111, 7766, 68, 22687, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user FACEBOOK'S ZUCKERBERG WAS REPORTEDLY TALKED OUT OF MAKING MOVES AGAINST TRUMP AS FAR BACK AS 2015 - DJ $FB	2022-09-24T02:50:14Z
1650	0	1	[0, 13963, 787, 12105, 20, 775, 1994, 13, 1235, 4, 10287, 452, 25, 5284, 32, 1804, 23, 68, 1646, 4, 2831, 73, 2151, 328, 8103, 10659, 7487, 50118, 50118, 10431, 41417, 133, 725, 37356, 50118, 50118, 1629, 4186, 975, 68, 2685, 8272, 68, 39933, 8272, 68, 3813, 68, 37056, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user The results speak for themselves. Join today as spots are limited at $19.99/month! 💰

#JoinTheHype

$SPY $TSLA $NKLA $BA $DIS…"	2022-09-24T02:50:14Z
1014	1	2	[0, 10431, 530, 3586, 31738, 379, 207, 34017, 28267, 13910, 34122, 50118, 50118, 2796, 863, 20664, 289, 17167, 975, 18638, 4923, 1862, 50118, 50118, 104, 11120, 33178, 1862, 31738, 12471, 36337, 255, 4581, 38623, 5773, 50118, 50118, 10431, 565, 32958, 487, 24308, 1889, 2118, 14780, 1729, 849, 4014, 13181, 104, 849, 4014, 13181, 448, 16165, 3935, 849, 487, 7025, 6175, 849, 2444, 846, 4923, 37962, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"#KEC 233 15% RETURN SO FAR

ENJOY HAPPY INVESTING

SUSTAINING 233 CAN HEAD TOWARDS 250

#TECHNICALANALYSIS #STOCKS #STOCKMARKET #NIFTY #INVESTMENTS http"	2022-09-24T02:50:14Z
873	1	2	[0, 1629, 6997, 4581, 255, 4, 20112, 3655, 849, 47261, 849, 29459, 32981, 14062, 6, 2117, 11748, 14062, 14686, 849, 47261, 12667, 8423, 849, 47261, 41779, 849, 27657, 6031, 1829, 849, 27657, 4328, 8423, 849, 41108, 849, 9607, 849, 16822, 14773, 849, 19923, 1757, 849, 12406, 154, 849, 12406, 849, 12406, 368, 849, 12406, 994, 849, 791, 16024, 2054, 2054, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$TROW T. Rowe Price #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA http http http	2022-09-24T02:50:14Z
2242	0	1	[0, 13963, 787, 12105, 2610, 8, 68, 4186, 1000, 33, 57, 3150, 1375, 11, 5, 276, 2698, 6, 1122, 7, 5, 272, 5268, 4, 8043, 788, 2046, 10, 22, 42996, 13, 18190, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Gold and $SPX have been increasingly moving in the same direction, similar to the GFC. Deutsche Bank believes a ""window for gol…"	2022-09-24T02:50:14Z
1281	1	2	[0, 1629, 4186, 1000, 16, 35847, 4943, 31, 5, 2631, 2663, 4, 401, 4996, 6, 24, 64, 192, 55, 765, 1385, 2707, 137, 1004, 2594, 4, 6449, 55, 23, 2054, 849, 1641, 39222, 20654, 1437, 849, 4328, 8423, 849, 4186, 1000, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$SPX is correcting cycle from the 3401.6 peak, it can see more short term strength before turn happens. Find more at http #elliottwave  #trading #SPX	2022-09-24T02:50:14Z
939	1	2	[0, 47058, 721, 15, 68, 30535, 8, 68, 387, 2562, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Awesome trade on $INO and $BAC!	2022-09-24T02:50:14Z
720	1	2	[0, 27270, 10500, 3061, 603, 68, 574, 23075, 7787, 11748, 14686, 2054, 849, 41108, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Grand Canyon Education Inc $LOPE Short Interest Update http #stocks	2022-09-24T02:50:14Z
522	1	2	[0, 24522, 23166, 6, 7299, 6439, 6, 5041, 2315, 23236, 6486, 598, 12192, 26935, 598, 7090, 2090, 293, 287, 4657, 1525, 68, 176, 565, 1853, 2812, 261, 1469, 19473, 21164, 31948, 68, 17831, 791, 68, 510, 975, 7205, 68, 104, 1864, 1578, 68, 2620, 1301, 487, 68, 22687, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	PayPal, Intuit, Square Get Approval To Give Loans To Small Businesses As Part Of $2T Federal Coronavirus Relief Package $INTU $PYPL $SQ Also $AMZN $FB http	2022-09-24T02:50:14Z
3566	0	1	[0, 1629, 510, 1862, 16, 164, 7, 120, 2162, 73, 21625, 7651, 4, 1437, 1437, 50118, 50118, 713, 5381, 573, 16, 602, 210, 458, 31, 70, 5, 917, 4, 1437, 1437, 50118, 50118, 6766, 75, 28, 3911, 114, 68, 510, 1862, 1516, 2162, 30, 35, 1437, 50118, 50118, 1629, 510, 1889, 771, 68, 9822, 18101, 68, 534, 9332, 10020, 68, 2444, 6078, 50, 68, 6222, 11615, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"$PING is going to get bought/acquired.  

This cyber security is taking market share from all the leaders.  

Don't be surprised if $PING gets bought by: 

$PANW $CRWD $GOOGL $INTC or $MSFT"	2022-09-24T02:50:14Z
1077	1	2	[0, 13963, 787, 12105, 14621, 3040, 21865, 8, 4071, 1034, 42, 965, 75, 10, 13301, 205, 12, 33542, 23, 6594, 5910, 328, 68, 863, 5683, 68, 4186, 1000, 68, 387, 530, 1000, 68, 35826, 597, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user JP Morgan bulls and shareholders hope this isn't a kiss good-bye at dual resistance! $JPM $SPX $BKX $XLF http	2022-09-24T02:50:14Z
79	1	2	[0, 1629, 534, 9332, 534, 68, 250, 591, 574, 68, 4186, 975, 68, 2620, 1301, 487, 68, 22615, 4571, 68, 2685, 8272, 68, 6335, 4014, 68, 3813, 68, 12048, 1000, 68, 31668, 3134, 68, 29334, 6997, 68, 1301, 448, 68, 3813, 3813, 68, 22687, 68, 495, 4581, 68, 6222, 11615, 68, 1864, 1864, 1864, 68, 7405, 50118, 3972, 6292, 110, 676, 11, 1446, 8, 120, 10062, 244, 3753, 259, 2054, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT $QQQ $BB
To enhance your experience in trading and get instant help click here http http"	2022-09-24T02:50:14Z
811	1	2	[0, 44468, 154, 1166, 15, 5, 3038, 9, 382, 673, 18, 8183, 25, 157, 25, 3488, 7, 2759, 3471, 61, 1102, 94, 186, 4, 849, 41108, 849, 16822, 14773, 849, 4328, 8423, 849, 12406, 154, 849, 28216, 24265, 849, 428, 11925, 102, 849, 387, 11925, 102, 448, 1178, 849, 487, 22129, 849, 36794, 1178, 1437, 1437, 50118, 13082, 640, 90, 4, 876, 73, 18266, 495, 1864, 417, 13436, 21792, 1343, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Interesting read on the effects of USO's restructuring as well as increases to margin requirements which happened last week. #stocks #StockMarket #trading #investing #WallStreet #bolsa #BolsaMx #Nifty #sensex  
https://t.co/GTDQdVsBPq http"	2022-09-24T02:50:14Z
851	-1	0	[0, 22886, 7822, 857, 6732, 19, 4566, 2698, 13, 501, 430, 9571, 4, 50118, 10431, 13364, 11483, 338, 8423, 849, 3134, 1000, 849, 4186, 1497, 849, 31050, 2889, 849, 26992, 16306, 849, 387, 9854, 849, 8344, 6343, 849, 771, 13216, 849, 2543, 1090, 1866, 849, 8256, 1071, 118, 849, 534, 20245, 849, 3399, 3223, 1866, 849, 717, 2492, 14505, 849, 47566, 1437, 849, 12406, 2963, 849, 41108, 849, 4328, 8423, 849, 16822, 14773, 849, 175, 14377, 1571, 849, 33479, 1630, 2192, 849, 597, 1182, 4123, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Intraday statistics with historical direction for 14 different instruments.
#forextrading #DAX #SP500 #DJIA #natgas #Brent #crude #WTI #ftse100 #nikkei #GOLD #NASDAQ100 #EURUSD #Statistics  #investments #stocks #trading #StockMarket #commodity #Commodities #Futures http"	2022-09-24T02:50:14Z
256	-1	0	[0, 13963, 787, 12105, 1776, 2903, 2886, 11, 2266, 7306, 734, 50118, 1629, 6222, 11615, 35, 111, 3305, 207, 50118, 1629, 250, 591, 574, 35, 111, 4390, 207, 50118, 1629, 534, 9332, 10020, 35, 111, 4419, 207, 50118, 1629, 2620, 1301, 487, 35, 111, 1898, 207, 50118, 1629, 1864, 1864, 1864, 35, 111, 3714, 207, 50118, 50118, 12583, 2903, 2886, 854, 22615, 939, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Big tech returns in 2008 recession...
$MSFT: -44%
$AAPL: -57%
$GOOGL: -56%
$AMZN: -45%
$QQQ: -42%

Big tech returns YTD i…"	2022-09-24T02:50:14Z
2585	0	1	[0, 846, 47140, 1867, 1753, 8765, 765, 737, 11, 30782, 8727, 163, 10227, 221, 6447, 62, 321, 4, 3546, 207, 7, 112, 4, 3272, 207, 849, 448, 6997, 673, 68, 448, 6997, 673, 849, 574, 3388, 849, 16822, 14773, 849, 5320, 6368, 849, 12494, 849, 18562, 849, 10006, 2580, 849, 12667, 8423, 849, 5532, 849, 19923, 154, 849, 34256, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Voleon Capital Management LP short position in METRO BANK PLC up 0.09% to 1.37% #MTRO $MTRO #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #Short http	2022-09-24T02:50:14Z
1220	-1	0	[0, 250, 8198, 15369, 1624, 111, 4380, 594, 2839, 36, 48820, 3726, 48998, 49156, 43, 5048, 12, 3808, 673, 111, 26721, 1496, 7, 28, 5401, 751, 2900, 16570, 35, 4380, 594, 2839, 6, 10, 436, 12, 805, 15339, 15, 438, 4383, 138, 6, 708, 7, 1693, 62, 7, 6775, 727, 153, 7, 889, 11, 5, 382, 4, 4380, 594, 2839, 21, 4790, 30, 925, 21114, 6, 10, 1174, 2054, 849, 8198, 1571, 849, 41108, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Aequitas Research - Genetron (泛生子) Pre-IPO - Expertise to be proven outside brain tumor: Genetron, a China-based precision oncology company, plans to raise up to USD 100 million to list in the US. Genetron was founded by Dr Yan, a… http #equity #stocks	2022-09-24T02:50:14Z
3639	0	1	[0, 13963, 787, 12105, 6834, 32, 5, 4723, 8, 61, 32, 167, 849, 41108, 2156, 849, 12406, 994, 197, 1056, 15, 35, 259, 17, 27, 29, 427, 4, 12314, 1588, 6191, 219, 1517, 625, 11108, 857, 6, 787, 12105, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Which are the sectors and which are those #stocks , #investors should focus on: here’s Mr. Sudip Bandyopadhyay, @user	2022-09-24T02:50:14Z
163	1	2	[0, 13963, 787, 12105, 6247, 43814, 12, 1646, 468, 21678, 13974, 11974, 221, 14071, 1301, 2076, 4248, 163, 7744, 565, 32958, 4584, 36558, 29206, 2068, 10002, 15770, 35843, 111, 27023, 50118, 1629, 510, 10885, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE"	2022-09-24T02:50:14Z
782	-1	0	[0, 1629, 37056, 14045, 5, 1965, 11, 419, 1824, 29, 66, 9, 10, 7306, 6, 2882, 7, 5673, 24, 473, 5, 276, 567, 66, 9, 42, 7306, 4, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	$DIS crushed the index in early 2010s out of a recession, willing to bet it does the same coming out of this recession. http	2022-09-24T02:50:14Z
